frame,source_frame,target_rule,source,target,target_n,target_pos,target_retained,target_pos_retained,thermal,baseline,delta
b_10km_win20,10km,win20,evia_2021_extended,manavgat_2021,1871,865,0.09121934571693238,0.29471890971039183,0.6179501028511015,0.7843166434916511,-0.16636654064054957
b_10km_win20,10km,win20,evia_2021_extended,bejis_2022,1900,1005,0.1250822909809085,0.9136363636363637,0.5328997470746825,0.41822396397898776,0.1146757830956947
b_10km_win20,10km,win20,evia_2021_extended,mugla_2021,932,27,0.022334052240594298,0.009275163174166953,0.22369551872314303,0.3823204419889502,-0.15862492326580718
b_10km_win20,10km,win20,evia_2021_extended,montiferru_2021,1732,510,0.6808176100628931,0.9461966604823747,0.6275376271621578,0.5423686659606559,0.08516896120150186
b_10km_win20,10km,win20,montiferru_2021,manavgat_2021,1871,865,0.09121934571693238,0.29471890971039183,0.3122812259391627,0.316713591284662,-0.0044323653454992895
b_10km_win20,10km,win20,montiferru_2021,bejis_2022,1900,1005,0.1250822909809085,0.9136363636363637,0.6099635898718696,0.599664248589455,0.010299341282414609
b_10km_win20,10km,win20,montiferru_2021,mugla_2021,932,27,0.022334052240594298,0.009275163174166953,0.3387354205033763,0.306036423163495,0.0326989973398813
b_10km_win20,10km,win20,montiferru_2021,evia_2021_extended,1142,832,0.12282211228221122,0.3123123123123123,0.7661600496277916,0.686296138337469,0.07986391129032255
b_win15_win15,win15,win15,manavgat_2021,bejis_2022,1092,825,0.07188940092165899,0.75,0.4742390194075587,0.4951764839405289,-0.020937464532970185
b_win15_win15,win15,win15,manavgat_2021,mugla_2021,509,0,0.012197459861011263,0.0,,,
b_win15_win15,win15,win15,manavgat_2021,evia_2021_extended,613,462,0.06592815659281566,0.17342342342342343,0.4299188670049596,0.5657664631174565,-0.13584759611249686
b_win15_win15,win15,win15,manavgat_2021,montiferru_2021,1010,381,0.3970125786163522,0.7068645640074211,0.5401190908370158,0.5185855146485068,0.02153357618850904
b_win15_win15,win15,win15,bejis_2022,manavgat_2021,1054,559,0.05138706060162839,0.19045996592844974,0.5872499593429825,0.3271805713666179,0.26006938797636464
b_win15_win15,win15,win15,bejis_2022,mugla_2021,509,0,0.012197459861011263,0.0,,,
b_win15_win15,win15,win15,bejis_2022,evia_2021_extended,613,462,0.06592815659281566,0.17342342342342343,0.49578567128235995,0.5532094836730599,-0.057423812390699935
b_win15_win15,win15,win15,bejis_2022,montiferru_2021,1010,381,0.3970125786163522,0.7068645640074211,0.5510413145892535,0.5023826512941845,0.04865866329506907
b_win15_win15,win15,win15,evia_2021_extended,manavgat_2021,1054,559,0.05138706060162839,0.19045996592844974,0.47372111093041325,0.6168211633327912,-0.143100052402378
b_win15_win15,win15,win15,evia_2021_extended,bejis_2022,1092,825,0.07188940092165899,0.75,0.4155078878674385,0.5130382476449892,-0.0975303597775507
b_win15_win15,win15,win15,evia_2021_extended,mugla_2021,509,0,0.012197459861011263,0.0,,,
b_win15_win15,win15,win15,evia_2021_extended,montiferru_2021,1010,381,0.3970125786163522,0.7068645640074211,0.4481575136971153,0.5098769450321095,-0.061719431334994135
b_win15_win15,win15,win15,montiferru_2021,manavgat_2021,1054,559,0.05138706060162839,0.19045996592844974,0.31581286930124136,0.3076832727995519,0.008129596501689484
b_win15_win15,win15,win15,montiferru_2021,bejis_2022,1092,825,0.07188940092165899,0.75,0.6785745091363069,0.7077062762456019,-0.029131767109294993
b_win15_win15,win15,win15,montiferru_2021,mugla_2021,509,0,0.012197459861011263,0.0,,,
b_win15_win15,win15,win15,montiferru_2021,evia_2021_extended,613,462,0.06592815659281566,0.17342342342342343,0.6965970012327629,0.6154425045153522,0.0811544967174107
