region,scar,orientation,row,col,pool_n,collar_only_n,median_dist_km,placebo_auc,placebo_collar_only_auc
evia_2021_extended,1,5,68,90,2765,551,20.22498454881981,0.8375673518463863,0.8577735850863624
evia_2021_extended,1,5,68,88,2790,561,19.231905460376602,0.8331905315818839,0.8466035490713435
evia_2021_extended,1,5,67,90,2745,562,20.22498454881981,0.8359727483132475,0.8579805578321996
evia_2021_extended,1,5,68,95,2673,545,22.5,0.8437794764385207,0.8574907409648762
evia_2021_extended,1,5,67,93,2694,559,21.637467504308354,0.8413654500473053,0.8623086430658377
evia_2021_extended,1,5,68,87,2797,558,18.71697090877688,0.8306031946079754,0.8322302337112109
evia_2021_extended,1,5,66,88,2746,578,19.292330300677463,0.8292009018909458,0.8545447668435682
evia_2021_extended,1,7,68,88,2660,483,21.345374206136558,0.8364425008998184,0.7999194630243975
evia_2021_extended,1,5,67,92,2713,558,21.183484132691675,0.8395948976803205,0.8599576863684447
evia_2021_extended,1,5,66,89,2732,569,19.784653143282547,0.8314276111631409,0.8552462742380711
evia_2021_extended,1,5,67,91,2731,559,20.729327051305837,0.8377105128080203,0.8589000739703323
evia_2021_extended,1,5,68,92,2735,541,21.183484132691675,0.8394936297151787,0.8498843077240359
evia_2021_extended,1,7,67,88,2620,481,21.338257763258163,0.8361845872309326,0.807343195205992
evia_2021_extended,1,5,66,91,2701,568,20.719555979798407,0.8367066238537666,0.8593978116721437
evia_2021_extended,1,5,67,88,2770,568,19.25032179845909,0.8310793176038025,0.848534478639648
evia_2021_extended,1,5,68,93,2715,540,21.64682424745025,0.8406471286892285,0.8476672111236755
evia_2021_extended,1,5,67,86,2793,574,18.22361105818493,0.8252915148244312,0.8276206936858017
evia_2021_extended,1,5,66,87,2764,590,18.74399592630301,0.8262163141090855,0.8465299916308369
evia_2021_extended,1,5,68,89,2779,556,19.784653143282547,0.8356341453258493,0.8552012517389029
evia_2021_extended,1,5,65,88,2719,587,19.260841103129426,0.8272557301185125,0.8514028347581184
evia_2021_extended,1,5,68,85,2806,547,17.64780439601482,0.825965790284617,0.8227104495548828
evia_2021_extended,1,5,65,87,2739,604,18.754799385757238,0.8235311117340555,0.8480503141514169
evia_2021_extended,1,5,67,89,2759,566,19.784653143282547,0.8337687152637696,0.8566027658534441
evia_2021_extended,1,5,66,86,2779,597,18.23471963041933,0.8230091688416991,0.8394516873852866
evia_2021_extended,1,5,67,85,2800,569,17.710801788738987,0.8227455441279414,0.8208494280109992
evia_2021_extended,1,5,66,90,2718,569,20.22498454881981,0.8341892652382089,0.8596071562716745
evia_2021_extended,1,7,68,91,2602,468,22.674805009011955,0.8463380107447286,0.8409806991601186
evia_2021_extended,1,7,68,90,2624,476,22.228360263411243,0.8429665450065733,0.8253166702037015
evia_2021_extended,1,5,68,91,2750,542,20.729327051305837,0.838712538121509,0.8558987041057746
evia_2021_extended,1,5,68,86,2802,554,18.151236198610622,0.8278980901316249,0.8224365577556094
evia_2021_extended,1,5,67,87,2783,573,18.733192466848784,0.8279787937614338,0.8378423714731718
evia_2021_extended,1,5,68,94,2694,541,22.079823789485527,0.8422109581090841,0.8524719687474092
evia_2021_extended,1,7,68,89,2644,480,21.772746726125302,0.8397703510369616,0.8141828433220253
montiferru_2021,5,0,36,8,206,152,4.95,0.5120272424286335,0.4755498821681068
montiferru_2021,5,7,33,50,213,159,6.037383539249433,0.7310629948847314,0.7900122031352671
montiferru_2021,5,7,34,21,211,158,5.474486277268397,0.2544387069392375,0.28575477045153974
montiferru_2021,5,1,10,54,181,135,4.5,0.7390945823369343,0.7370923161967938
montiferru_2021,5,0,3,51,183,132,6.75,0.5942419052279586,0.5982587064676617
montiferru_2021,5,2,38,22,221,168,5.638483838763751,0.4214223002633889,0.4748578535891968
montiferru_2021,5,7,25,55,203,156,6.3639610306789285,0.773031394750386,0.7939150401836967
montiferru_2021,5,0,16,51,153,104,4.1487950057818,0.7289044971222319,0.7132606199770379
montiferru_2021,5,7,27,56,209,158,6.868951885113186,0.7722630864814684,0.7749858303419611
montiferru_2021,5,2,36,13,234,179,5.455928482692977,0.36452353616532723,0.3726340365213041
montiferru_2021,5,7,4,51,213,159,4.867494221876386,0.7284002522598275,0.7099408617290903
montiferru_2021,5,0,39,14,225,170,5.8500000000000005,0.3631177446102819,0.417910447761194
montiferru_2021,5,7,16,57,154,107,5.8500000000000005,0.7554758674161659,0.779885618635793
montiferru_2021,5,2,37,41,210,161,4.665585746226949,0.781592039800995,0.7748215444516547
montiferru_2021,5,5,28,58,196,141,7.325469268244868,0.7704843131282364,0.7497618291521118
montiferru_2021,5,0,37,30,219,170,3.427097897638759,0.5841341239010428,0.5597014925373134
montiferru_2021,5,2,40,5,157,111,7.256031973468694,0.5721076147922807,0.5499529380126396
montiferru_2021,5,0,34,12,236,181,4.024922359499622,0.36978244371363517,0.3963882246227426
montiferru_2021,5,7,0,57,150,104,7.489492639691957,0.5712437810945273,0.5681687715269804
montiferru_2021,5,0,35,21,231,176,3.6,0.2129611681850488,0.23719470827679784
montiferru_2021,5,6,7,49,197,149,5.031152949374527,0.7508902189559815,0.7513773414805169
montiferru_2021,5,6,32,45,211,161,4.589117562233506,0.7763316120817711,0.783628441642718
montiferru_2021,5,2,1,50,185,132,6.644170377105031,0.6130697862041146,0.6195160560832202
montiferru_2021,5,2,34,10,222,167,4.846648326421054,0.4217426381605486,0.3929752435427652
montiferru_2021,5,2,33,8,206,153,4.477386360737625,0.4834806549775395,0.41673983026046246
montiferru_2021,5,2,36,17,232,177,5.1893230591534465,0.28454709212557894,0.3273463192512016
montiferru_2021,5,3,14,57,151,107,5.692099788303083,0.7381634871997628,0.7593806667596597
montiferru_2021,5,4,3,45,208,153,5.000782703554398,0.6422933409873709,0.6078431372549019
montiferru_2021,5,4,35,51,211,156,6.868951885113186,0.7514324114027021,0.7511481056257175
montiferru_2021,5,6,34,17,236,181,4.35053042601778,0.21104224639514294,0.24169209202605757
montiferru_2021,5,7,16,59,128,77,6.0622052788939005,0.7370569029850746,0.7782515991471216
montiferru_2021,5,2,5,46,218,164,4.740851772370171,0.7201150212241545,0.6668183472879505
montiferru_2021,5,3,25,59,161,106,7.214048793846629,0.7987392231389636,0.7626020839200226
montiferru_2021,5,5,32,28,218,165,3.947984364834402,0.3854580309461865,0.3914970601537766
montiferru_2021,5,6,42,11,154,108,7.235040383657662,0.4925373134328358,0.546849087893864
montiferru_2021,5,2,0,48,179,129,6.3,0.6041857750354374,0.6001388406803193
montiferru_2021,5,3,4,50,216,161,4.5,0.7384604754007739,0.7199406693241865
montiferru_2021,5,2,31,48,209,158,5.418717560456534,0.7926158680282797,0.8038919327413565
montiferru_2021,5,7,34,47,200,148,5.130789412946121,0.7803731343283582,0.7975998386446148
montiferru_2021,5,2,40,44,194,142,6.054130821183169,0.7945837821203263,0.7924111835190246
montiferru_2021,5,6,28,51,183,133,5.492950027080166,0.7739988581681756,0.7798226910559982
montiferru_2021,5,4,40,42,200,150,5.428044124287046,0.7822388059701493,0.7722388059701493
montiferru_2021,5,4,8,47,214,160,4.443379366141748,0.7640535639559213,0.7349813432835821
montiferru_2021,5,4,9,43,230,175,3.15,0.7493186242699545,0.742771855010661
montiferru_2021,5,7,17,57,160,112,5.8500000000000005,0.7581156716417911,0.7942430703624733
montiferru_2021,5,4,7,46,222,168,4.35053042601778,0.744924028506118,0.7138415067519545
montiferru_2021,5,5,2,52,210,155,4.95,0.7221748400852879,0.7052479537794896
montiferru_2021,5,4,39,20,221,166,5.474486277268397,0.34227054771391907,0.3680992627225319
montiferru_2021,5,7,5,49,218,163,4.074923312161838,0.760440914692592,0.720080578701584
montiferru_2021,5,4,39,11,212,157,5.918825897084657,0.3884821177133202,0.3705675444433882
